date,municipality,consumption_kwh,production_mlr_prediction,production_mlr_residual_kwh
2022-03-26,Isulan,112264.21,117691.29166560907,-5427.081665609061
2022-03-27,Isulan,106366.87,109005.79208071607,-2638.9220807160746
2022-03-28,Isulan,118125.73,116239.34375999744,1886.3862400025537
2022-03-29,Isulan,125064.6,121907.43204138681,3157.167958613194
2022-03-30,Isulan,115341.5,121647.51389904071,-6306.013899040714
2022-03-31,Isulan,116952.74,117139.40787262384,-186.6678726238315
2022-04-01,Isulan,131888.12,123665.24698532348,8222.873014676516
2022-04-02,Isulan,131290.19,125297.37231423067,5992.8176857693325
2022-04-03,Isulan,129706.5,121955.85176696653,7750.648233033469
2022-04-04,Isulan,138599.08,127827.642709591,10771.437290408983
2022-04-05,Isulan,137500.1,133159.58588916104,4340.514110838965
2022-04-06,Isulan,149311.3,133356.7381403994,15954.561859600595
2022-04-07,Isulan,125974.04,134953.66546546598,-8979.625465465986
2022-04-08,Isulan,123664.4,127684.56957332049,-4020.169573320498
2022-04-09,Isulan,104496.89,120314.29867274633,-15817.40867274633
2022-04-10,Isulan,107953.43,112357.77963476918,-4404.3496347691835
2022-04-11,Isulan,122072.51,120570.31495960761,1502.1950403923838
2022-04-12,Isulan,126716.84,125521.25573849889,1195.584261501106
2022-04-13,Isulan,134778.12,129714.02682491945,5064.093175080547
2022-04-14,Isulan,116304.12,120905.46491938461,-4601.344919384617
2022-04-15,Isulan,119794.06,117264.89655459876,2529.1634454012383
2022-04-16,Isulan,114694.1,114728.54452591317,-34.44452591316076
2022-04-17,Isulan,108675.62,114884.76119676387,-6209.1411967638705
2022-04-18,Isulan,119442.71,120092.89059242448,-650.1805924244691
2022-04-19,Isulan,121428.05,125291.99876113044,-3863.9487611304357
2022-04-20,Isulan,125963.59,131328.10398295487,-5364.513982954872
2022-04-21,Isulan,134369.68,127356.08653966468,7013.593460335309
2022-04-22,Isulan,136023.74,131004.8910071852,5018.84899281479
2022-04-23,Isulan,122614.99,124327.73875625213,-1712.7487562521274
2022-04-24,Isulan,121744.47,120274.15198376979,1470.318016230216
2022-04-25,Isulan,129880.43,125914.14260774423,3966.287392255763
2022-04-26,Isulan,139403.35,131446.4404342999,7956.909565700102
2022-04-27,Isulan,145204.95,138218.74605215687,6986.20394784314
2022-04-28,Isulan,149506.46,139951.26484990556,9555.195150094427
2022-04-29,Isulan,165097.56,144326.75718314206,20770.802816857933
2022-04-30,Isulan,149132.35,144686.00758945826,4446.342410541751
2022-05-01,Isulan,112766.2,129657.09332260898,-16890.893322608987
2022-05-02,Isulan,138721.9,123398.8119303263,15323.0880696737
2022-05-03,Isulan,118255.23,130154.39392427991,-11899.163924279914
2022-05-04,Isulan,143066.17,129629.66652161277,13436.50347838724
2022-05-05,Isulan,141365.52,140730.40641617784,635.1135838221526
2022-05-06,Isulan,131796.42,140059.21294333093,-8262.792943330918
2022-05-07,Isulan,126071.73,130890.59926232947,-4818.869262329477
2022-05-08,Isulan,115879.85,118687.15774775959,-2807.30774775958
2022-05-09,Isulan,130492.53,125574.2324732836,4918.2975267164
2022-05-10,Isulan,132840.78,128148.73280194453,4692.047198055472
2022-05-11,Isulan,141229.67,137857.561361149,3372.108638851001
2022-05-12,Isulan,145012.22,140919.2378045908,4092.9821954091894
2022-05-13,Isulan,132650.58,141856.88442502194,-9206.304425021954
2022-05-14,Isulan,128494.14,133507.9259165667,-5013.785916566689
2022-05-15,Isulan,119618.69,122564.03435912641,-2945.3443591264077
2022-05-16,Isulan,135817.64,130926.53873921545,4891.101260784562
2022-05-17,Isulan,133727.33,134098.39269833936,-371.06269833937404
2022-05-18,Isulan,139056.52,139575.34940250084,-518.8294025008508
2022-05-19,Isulan,131672.19,140891.3975577384,-9219.20755773841
2022-05-20,Isulan,135210.91,134957.5069770395,253.40302296049776
2022-05-21,Isulan,141987.14,134950.66752569494,7036.472474305076
2022-05-22,Isulan,133003.0,132065.67486685124,937.3251331487554
2022-05-23,Isulan,126922.83,133340.26957949743,-6417.439579497426
2022-05-24,Isulan,134251.2,133085.98387563153,1165.2161243684823
2022-05-25,Isulan,135233.25,136183.6570173574,-950.4070173573855
2022-05-26,Isulan,131882.87,134136.34021942192,-2253.470219421928
2022-05-27,Isulan,123437.24,129748.44122953106,-6311.201229531056
2022-05-28,Isulan,119702.38,126972.67469502162,-7270.294695021614
2022-05-29,Isulan,118436.82,120867.15391772155,-2430.3339177215385
2022-05-30,Isulan,131444.85,123683.2853114855,7761.564688514511
2022-05-31,Isulan,128016.98,131711.27441909,-3694.294419090016
2022-06-01,Isulan,127290.5,131327.30597426952,-4036.8059742695186
2022-06-02,Isulan,129184.87,129791.30004371845,-606.4300437184575
2022-06-03,Isulan,122125.52,125112.33632440564,-2986.816324405634
2022-06-04,Isulan,120810.85,123548.734190099,-2737.8841900989937
2022-06-05,Isulan,113537.79,121634.98871914686,-8097.198719146865
2022-06-06,Isulan,130558.76,125484.03317085886,5074.726829141131
2022-06-07,Isulan,132401.81,130409.11175845705,1992.698241542952
2022-06-08,Isulan,127590.3,132633.27783692285,-5042.977836922844
2022-06-09,Isulan,123454.91,129257.89258449641,-5802.982584496407
2022-06-10,Isulan,130594.61,124707.78412261569,5886.825877384312
2022-06-11,Isulan,120385.17,124418.27175020204,-4033.1017502020404
2022-06-12,Isulan,97768.23,114586.4016587355,-16818.171658735504
2022-06-13,Isulan,120088.15,116261.95392669167,3826.196073308325
2022-06-14,Isulan,127132.85,126479.47474601126,653.37525398875
2022-06-15,Isulan,117719.42,122787.4937440031,-5068.073744003108
2022-06-16,Isulan,124100.98,122650.56181859599,1450.4181814040057
2022-06-17,Isulan,124293.08,124787.9210545942,-494.84105459420243
2022-06-18,Isulan,128965.54,125840.84035554848,3124.69964445151
2022-06-19,Isulan,115761.66,118537.1150175489,-2775.4550175488985
2022-06-20,Isulan,120078.07,120569.34129698848,-491.2712969884742
2022-06-21,Isulan,126836.62,126246.18221047093,590.4377895290672
2022-06-22,Isulan,128027.89,127517.70301948406,510.18698051593674
2022-06-23,Isulan,117893.13,123984.95080005411,-6091.820800054105
2022-06-24,Isulan,110054.08,119731.34965644818,-9677.269656448174
2022-06-25,Isulan,109454.32,117752.66226500896,-8298.342265008949
2022-06-26,Isulan,110849.56,111020.90415405991,-171.34415405991604
2022-06-27,Isulan,122437.92,118264.49773252515,4173.422267474845
2022-06-28,Isulan,120500.08,124622.86562710482,-4122.785627104822
2022-06-29,Isulan,121043.5,120967.46145374746,76.03854625254462
2022-06-30,Isulan,123600.64,120348.86939757645,3251.770602423552
2022-07-01,Isulan,115968.75,118323.00559346375,-2354.2555934637494
2022-07-02,Isulan,108643.28,114907.3922326805,-6264.112232680505
2022-07-03,Isulan,101461.62,111379.30336094048,-9917.683360940486
2022-07-04,Isulan,112052.0,112563.5133025749,-511.5133025748946
2022-07-05,Isulan,118833.25,119913.8719306612,-1080.6219306612038
2022-07-06,Isulan,117130.86,119109.56626888718,-1978.706268887181
2022-07-07,Isulan,130716.06,122573.73481109356,8142.325188906441
2022-07-08,Isulan,129392.63,123962.40616777951,5430.223832220494
2022-07-09,Isulan,109246.8,117615.41314770185,-8368.61314770185
2022-07-10,Isulan,113301.93,109358.02405888987,3943.905941110119
2022-07-11,Isulan,116341.71,114893.32676859264,1448.383231407366
2022-07-12,Isulan,121037.71,120053.5020744381,984.2079255619028
2022-07-13,Isulan,124569.7,122363.54223907375,2206.157760926246
2022-07-14,Isulan,122338.77,124731.85849701092,-2393.088497010918
2022-07-15,Isulan,124177.14,123351.54029209167,825.5997079083318
2022-07-16,Isulan,129644.0,118825.05828475907,10818.94171524093
2022-07-17,Isulan,105759.64,114881.24958572465,-9121.609585724655
2022-07-18,Isulan,119563.6,112201.22186062102,7362.378139378983
2022-07-19,Isulan,126056.45,123112.97956770795,2943.4704322920443
2022-07-20,Isulan,127415.26,123740.70373036539,3674.5562696346024
2022-07-21,Isulan,125307.13,125553.52184414266,-246.39184414265037
2022-07-22,Isulan,128164.19,125479.64043649047,2684.5495635095285
2022-07-23,Isulan,115650.12,121041.03720078027,-5390.91720078027
2022-07-24,Isulan,109284.63,111084.80865801897,-1800.1786580189655
2022-07-25,Isulan,122770.5,115934.8898028795,6835.610197120506
2022-07-26,Isulan,118375.54,119175.81474102128,-800.2747410212905
2022-07-27,Isulan,123389.03,121847.9129034929,1541.1170965070924
2022-07-28,Isulan,124548.53,122013.58908710637,2534.940912893624
2022-07-29,Isulan,138515.19,127897.65121726177,10617.538782738236
2022-07-30,Isulan,128579.65,129121.73316772246,-542.0831677224633
2022-07-31,Isulan,119749.04,118916.7931316687,832.2468683312909
2022-08-01,Isulan,125987.44,123340.57270792431,2646.8672920756944
2022-08-02,Isulan,129586.16,127042.5346400311,2543.625359968908
2022-08-03,Isulan,130281.61,127688.1390027837,2593.4709972162964
2022-08-04,Isulan,128527.53,129071.29031129985,-543.7603112998477
2022-08-05,Isulan,128944.88,131952.78754022147,-3007.9075402214658
2022-08-06,Isulan,125038.05,124955.96218897475,82.08781102525245
2022-08-07,Isulan,108100.75,115930.70552193729,-7829.955521937285
2022-08-08,Isulan,117582.77,118030.2366387768,-447.46663877679384
2022-08-09,Isulan,117533.9,119974.22984445836,-2440.3298444583634
2022-08-10,Isulan,118419.79,121755.06001283707,-3335.270012837078
2022-08-11,Isulan,116404.45,120860.3581133122,-4455.908113312209
2022-08-12,Isulan,119685.66,122177.1773453287,-2491.517345328699
2022-08-13,Isulan,113676.11,120010.71043140719,-6334.600431407191
2022-08-14,Isulan,105785.77,111464.82686500222,-5679.056865002218
2022-08-15,Isulan,117374.79,114601.1071409489,2773.6828590510995
2022-08-16,Isulan,122955.02,121609.31528427907,1345.7047157209308
2022-08-17,Isulan,134320.64,126537.134363312,7783.505636688016
2022-08-18,Isulan,126694.39,127869.08187106608,-1174.691871066083
2022-08-19,Isulan,126019.31,127118.1603431119,-1098.8503431119025
2022-08-20,Isulan,118698.75,122908.08584728131,-4209.335847281312
2022-08-21,Isulan,108524.2,113499.56400995019,-4975.364009950194
2022-08-22,Isulan,134946.02,119810.6960965585,15135.323903441487
2022-08-23,Isulan,123678.47,127479.88248137786,-3801.4124813778617
2022-08-24,Isulan,129270.42,127115.0362938987,2155.3837061013037
2022-08-25,Isulan,123320.9,124332.32421316685,-1011.424213166858
2022-08-26,Isulan,123644.64,123022.17618888336,622.4638111166423
2022-08-27,Isulan,113295.35,118363.88315620848,-5068.533156208476
2022-08-28,Isulan,104226.43,108464.7795970348,-4238.349597034801
2022-08-29,Isulan,106828.99,113222.99412218138,-6394.0041221813735
2022-08-30,Isulan,120801.43,112912.89617172515,7888.533828274842
2022-08-31,Isulan,118916.22,123656.53459517793,-4740.31459517793
2022-09-01,Isulan,121906.78,120894.24630897904,1012.5336910209589
2022-09-02,Isulan,119875.01,120386.2951174442,-511.28511744420393
2022-09-03,Isulan,115578.64,116142.19337634672,-563.5533763467247
2022-09-04,Isulan,112327.5,111703.3961846854,624.1038153145928
2022-09-05,Isulan,124566.54,118039.86385635973,6526.676143640259
2022-09-06,Isulan,117567.24,123038.69712920445,-5471.457129204442
2022-09-07,Isulan,120588.55,122956.19522147837,-2367.645221478364
2022-09-08,Isulan,118565.72,120829.0192736808,-2263.2992736807937
2022-09-09,Isulan,117387.91,119816.0854238466,-2428.1754238465946
2022-09-10,Isulan,109071.66,115437.73831165335,-6366.078311653342
2022-09-11,Isulan,105106.94,111748.43441647907,-6641.494416479065
2022-09-12,Isulan,115942.08,113926.59148480915,2015.488515190853
2022-09-13,Isulan,117049.8,117559.95408004118,-510.1540800411749
2022-09-14,Isulan,125392.65,121257.90740675146,4134.742593248535
2022-09-15,Isulan,123854.87,124150.17869697566,-295.3086969756696
2022-09-16,Isulan,120533.63,120161.97006076023,371.6599392397766
2022-09-17,Isulan,116737.89,116579.76120700172,158.1287929982791
2022-09-18,Isulan,123395.99,116251.59492857878,7144.395071421226
2022-09-19,Isulan,127978.41,122279.87179414259,5698.538205857418
2022-09-20,Isulan,131526.11,125413.6413928317,6112.468607168281
2022-09-21,Isulan,122186.38,125051.59480683545,-2865.2148068354436
2022-09-22,Isulan,139343.97,126472.17978220046,12871.790217799542
2022-09-23,Isulan,129217.14,129166.7089363158,50.43106368419831
2022-09-24,Isulan,131863.33,124800.63674466884,7062.693255331149
2022-09-25,Isulan,124716.98,125806.79669697354,-1089.8166969735466
2022-09-26,Isulan,137552.97,127665.67434921749,9887.295650782515
2022-09-27,Isulan,129982.69,132080.10056560586,-2097.4105656058528
2022-09-28,Isulan,138000.22,129459.32436996298,8540.89563003702
2022-09-29,Isulan,128607.71,133710.49123290274,-5102.7812329027365
2022-09-30,Isulan,141164.27,130852.03987272727,10312.23012727272
2022-10-01,Isulan,133595.77,131922.9396726691,1672.8303273308848
2022-10-02,Isulan,119067.2,126736.74367360817,-7669.543673608176
2022-10-03,Isulan,128238.05,126370.49151124767,1867.5584887523291
2022-10-04,Isulan,128222.07,126712.0219158049,1510.0480841951066
2022-10-05,Isulan,136568.73,127962.0643761223,8606.665623877707
2022-10-06,Isulan,127688.45,131060.70143479473,-3372.251434794729
2022-10-07,Isulan,129119.18,130377.91879559383,-1258.738795593832
2022-10-08,Isulan,114815.64,125550.14750755427,-10734.50750755427
2022-10-09,Isulan,105837.77,115614.31850617901,-9776.54850617901
2022-10-10,Isulan,119765.33,119753.19979608222,12.130203917782637
2022-10-11,Isulan,122605.74,124191.88039027527,-1586.1403902752645
2022-10-12,Isulan,126377.53,128671.49216381817,-2293.9621638181707
2022-10-13,Isulan,121539.7,124198.97699195125,-2659.2769919512502
2022-10-14,Isulan,116672.38,125285.75672998723,-8613.376729987227
2022-10-15,Isulan,112433.07,120155.46819726106,-7722.398197261049
2022-10-16,Isulan,111745.26,114420.1460613341,-2674.8860613341094
2022-10-17,Isulan,123662.1,120487.46733491453,3174.6326650854753
2022-10-18,Isulan,127156.74,126546.8462288597,609.8937711403123
2022-10-19,Isulan,127338.24,130587.22781186085,-3248.9878118608467
2022-10-20,Isulan,123718.66,124760.27358984905,-1041.6135898490465
2022-10-21,Isulan,123961.11,123602.90435303398,358.2056469660165
2022-10-22,Isulan,120100.23,120832.52767135734,-732.2976713573444
2022-10-23,Isulan,111471.46,115955.46727858015,-4484.007278580146
2022-10-24,Isulan,133764.29,121924.34295973576,11839.947040264247
2022-10-25,Isulan,135593.94,130946.29587910665,4647.644120893354
2022-10-26,Isulan,142664.08,133353.5410452271,9310.5389547729
2022-10-27,Isulan,139590.59,135266.31597198523,4324.27402801477
2022-10-28,Isulan,121174.74,128649.29832438829,-7474.558324388287
2022-10-29,Isulan,108738.23,119280.15243939517,-10541.922439395174
2022-10-30,Isulan,99728.92,109311.6803481578,-9582.760348157797
2022-10-31,Isulan,112596.1,116322.53495995105,-3726.434959951046
2022-11-01,Isulan,109156.11,117707.55582810879,-8551.445828108786
2022-11-02,Isulan,114906.13,117630.17581784893,-2724.0458178489207
2022-11-03,Isulan,133873.84,124859.57673745639,9014.263262543609
2022-11-04,Isulan,126265.18,126489.13202862373,-223.95202862373844
2022-11-05,Isulan,114152.58,117345.01636964848,-3192.4363696484797
2022-11-06,Isulan,104110.73,106948.23584765816,-2837.5058476581617
2022-11-07,Isulan,122318.6,116305.46637478065,6013.133625219358
2022-11-08,Isulan,128293.86,124245.56333599922,4048.29666400078
2022-11-09,Isulan,122281.57,127633.12188955487,-5351.551889554859
2022-11-10,Isulan,118707.54,128341.4250316111,-9633.885031611106
2022-11-11,Isulan,120527.31,121907.15231443339,-1379.8423144333938
2022-11-12,Isulan,105438.72,114209.87989600342,-8771.159896003417
2022-11-13,Isulan,106367.98,104542.92072497623,1825.0592750237702
2022-11-14,Isulan,119020.58,116228.08076173674,2792.4992382632627
2022-11-15,Isulan,125663.96,121826.23114569268,3837.7288543073228
2022-11-16,Isulan,120589.54,121342.80069138473,-753.2606913847412
2022-11-17,Isulan,122584.82,123847.73685952938,-1262.916859529374
2022-11-18,Isulan,120288.36,120943.18246187754,-654.8224618775421
2022-11-19,Isulan,115482.45,114643.26656194289,839.183438057109
2022-11-20,Isulan,110966.13,111811.9556336755,-845.8256336755003
2022-11-21,Isulan,132812.1,121563.33492513212,11248.765074867886
2022-11-22,Isulan,122988.31,129492.649164228,-6504.339164228004
2022-11-23,Isulan,120365.06,121865.20118299995,-1500.141182999956
2022-11-24,Isulan,126816.0,120033.68608632739,6782.3139136726095
2022-11-25,Isulan,131058.84,123951.60453780454,7107.235462195458
2022-11-26,Isulan,136216.99,124936.2706240364,11280.719375963585
2022-11-27,Isulan,133197.09,125636.74376598628,7560.346234013719
2022-11-28,Isulan,131229.16,130962.32874558136,266.8312544186483
2022-11-29,Isulan,143697.93,133013.91506206314,10684.014937936852
2022-11-30,Isulan,133960.87,133505.6658650954,455.20413490460487
2022-12-01,Isulan,135253.15,130706.18809079628,4546.961909203717
2022-12-02,Isulan,124807.64,130746.2913877947,-5938.6513877947
2022-12-03,Isulan,114166.9,123048.02454398913,-8881.124543989135
2022-12-04,Isulan,110584.45,118449.54435675552,-7865.094356755522
2022-12-05,Isulan,123613.1,122647.4933796779,965.6066203221126
2022-12-06,Isulan,130338.55,130393.4369888596,-54.88698885959457
2022-12-07,Isulan,124550.83,126274.1297151752,-1723.2997151751915
2022-12-08,Isulan,113867.41,121915.98106451957,-8048.571064519565
2022-12-09,Isulan,121262.93,119935.63486280601,1327.2951371939853
2022-12-10,Isulan,113053.12,119454.16480625841,-6401.044806258418
2022-12-11,Isulan,101210.63,112632.22453310297,-11421.594533102965
2022-12-12,Isulan,116096.45,119560.67419458486,-3464.2241945848655
2022-12-13,Isulan,126205.9,128685.51612392234,-2479.616123922344
2022-12-14,Isulan,134577.58,129759.50142933273,4818.078570667261
2022-12-15,Isulan,128444.29,127845.2980258668,598.9919741331978
2022-12-16,Isulan,127078.97,127069.94093244961,9.029067550392938
2022-12-17,Isulan,120180.6,120410.78661922524,-230.1866192252346
2022-12-18,Isulan,118542.7,117063.81173448684,1478.8882655131601
2022-12-19,Isulan,126816.65,122442.33943446253,4374.3105655374675
2022-12-20,Isulan,131899.94,132248.24056312023,-348.300563120225
2022-12-21,Isulan,129472.8,131685.53574944858,-2212.735749448577
2022-12-22,Isulan,123529.49,126595.80081715727,-3066.3108171572676
2022-12-23,Isulan,121197.47,125948.20684644741,-4750.736846447413
2022-12-24,Isulan,108051.3,116595.9969709451,-8544.696970945093
2022-12-25,Isulan,95075.58,104670.9263056835,-9595.346305683503
